Classification; Confidence; Direction; Speed in km/h; Time
Leichtes Nutzfahrzeug;8;Richtung A nach B;40;14.05.2020 06:55
Zweirad;10;Richtung B nach A;23;14.05.2020 06:57
PKW;9;Richtung A nach B;46;14.05.2020 06:59
LKW mit Anhänger;6;Richtung B nach A;41;14.05.2020 07:00
LKW;8;Richtung B nach A;42;14.05.2020 07:02
PKW;9;Richtung A nach B;33;14.05.2020 07:04
PKW;10;Richtung A nach B;39;14.05.2020 07:06
PKW;9;Richtung A nach B;43;14.05.2020 07:08
LKW;8;Richtung B nach A;29;14.05.2020 07:09
Leichtes Nutzfahrzeug;9;Richtung B nach A;37;14.05.2020 07:12
LKW mit Anhänger;9;Richtung B nach A;30;14.05.2020 07:12
PKW;9;Richtung B nach A;27;14.05.2020 07:12
PKW;8;Richtung B nach A;34;14.05.2020 07:12
PKW;10;Richtung A nach B;47;14.05.2020 07:14
PKW;9;Richtung A nach B;42;14.05.2020 07:14
PKW;9;Richtung B nach A;25;14.05.2020 07:15
Leichtes Nutzfahrzeug;9;Richtung B nach A;48;14.05.2020 07:16
LKW;8;Richtung A nach B;38;14.05.2020 07:17
PKW;9;Richtung B nach A;31;14.05.2020 07:17
Leichtes Nutzfahrzeug;4;Richtung A nach B;47;14.05.2020 07:18
PKW;9;Richtung A nach B;27;14.05.2020 07:18
PKW;10;Richtung B nach A;38;14.05.2020 07:18
LKW;9;Richtung B nach A;37;14.05.2020 07:18
PKW;8;Richtung B nach A;28;14.05.2020 07:19
Leichtes Nutzfahrzeug;4;Richtung A nach B;44;14.05.2020 07:19
PKW;9;Richtung A nach B;32;14.05.2020 07:19
PKW;10;Richtung A nach B;39;14.05.2020 07:19
PKW;9;Richtung A nach B;35;14.05.2020 07:20
PKW;9;Richtung A nach B;33;14.05.2020 07:20
Leichtes Nutzfahrzeug;8;Richtung A nach B;38;14.05.2020 07:21
PKW;10;Richtung A nach B;33;14.05.2020 07:22
PKW;9;Richtung A nach B;34;14.05.2020 07:22
PKW;9;Richtung A nach B;31;14.05.2020 07:22
PKW;10;Richtung A nach B;31;14.05.2020 07:22
PKW;9;Richtung A nach B;33;14.05.2020 07:22
Zweirad;9;Richtung A nach B;36;14.05.2020 07:22
PKW;8;Richtung B nach A;46;14.05.2020 07:23
PKW;9;Richtung B nach A;37;14.05.2020 07:24
PKW;10;Richtung B nach A;38;14.05.2020 07:24
LKW mit Anhänger;8;Richtung A nach B;36;14.05.2020 07:24
PKW;9;Richtung A nach B;33;14.05.2020 07:24
LKW;9;Richtung A nach B;36;14.05.2020 07:25
PKW;10;Richtung B nach A;40;14.05.2020 07:26
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;14.05.2020 07:27
PKW;10;Richtung A nach B;39;14.05.2020 07:27
PKW;9;Richtung A nach B;37;14.05.2020 07:28
PKW;9;Richtung A nach B;40;14.05.2020 07:29
PKW;9;Richtung A nach B;41;14.05.2020 07:29
PKW;9;Richtung B nach A;40;14.05.2020 07:30
Leichtes Nutzfahrzeug;9;Richtung B nach A;36;14.05.2020 07:30
Leichtes Nutzfahrzeug;8;Richtung A nach B;37;14.05.2020 07:31
PKW;9;Richtung A nach B;45;14.05.2020 07:32
PKW;8;Richtung B nach A;44;14.05.2020 07:32
Zweirad;9;Richtung B nach A;35;14.05.2020 07:32
PKW;9;Richtung A nach B;47;14.05.2020 07:34
PKW;9;Richtung B nach A;38;14.05.2020 07:34
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;14.05.2020 07:35
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;14.05.2020 07:35
PKW;10;Richtung A nach B;48;14.05.2020 07:36
Zweirad;10;Richtung A nach B;29;14.05.2020 07:36
PKW;9;Richtung A nach B;41;14.05.2020 07:37
Leichtes Nutzfahrzeug;9;Richtung A nach B;35;14.05.2020 07:40
PKW;9;Richtung A nach B;33;14.05.2020 07:42
PKW;9;Richtung A nach B;39;14.05.2020 07:42
LKW;8;Richtung B nach A;40;14.05.2020 07:42
Leichtes Nutzfahrzeug;8;Richtung B nach A;42;14.05.2020 07:43
PKW;9;Richtung A nach B;40;14.05.2020 07:44
PKW;9;Richtung A nach B;35;14.05.2020 07:46
LKW;8;Richtung B nach A;31;14.05.2020 07:46
Leichtes Nutzfahrzeug;10;Richtung B nach A;19;14.05.2020 07:47
PKW;9;Richtung A nach B;43;14.05.2020 07:47
PKW;9;Richtung A nach B;43;14.05.2020 07:48
PKW;9;Richtung A nach B;51;14.05.2020 07:49
PKW;9;Richtung B nach A;32;14.05.2020 07:49
PKW;9;Richtung A nach B;30;14.05.2020 07:50
LKW;6;Richtung A nach B;42;14.05.2020 07:51
PKW;10;Richtung A nach B;31;14.05.2020 07:51
PKW;10;Richtung A nach B;30;14.05.2020 07:51
LKW;4;Richtung A nach B;39;14.05.2020 07:51
PKW;4;Richtung A nach B;38;14.05.2020 07:51
PKW;9;Richtung A nach B;33;14.05.2020 07:51
PKW;9;Richtung A nach B;32;14.05.2020 07:52
PKW;8;Richtung A nach B;38;14.05.2020 07:53
PKW;9;Richtung A nach B;33;14.05.2020 07:54
Leichtes Nutzfahrzeug;8;Richtung A nach B;40;14.05.2020 07:54
PKW;8;Richtung A nach B;36;14.05.2020 07:54
PKW;9;Richtung A nach B;32;14.05.2020 07:54
LKW;8;Richtung A nach B;37;14.05.2020 07:54
Zweirad;9;Richtung A nach B;31;14.05.2020 07:54
LKW;8;Richtung A nach B;32;14.05.2020 07:55
PKW;9;Richtung A nach B;26;14.05.2020 07:55
PKW;9;Richtung A nach B;27;14.05.2020 07:55
PKW;8;Richtung B nach A;36;14.05.2020 07:55
Leichtes Nutzfahrzeug;9;Richtung A nach B;35;14.05.2020 07:55
PKW;8;Richtung A nach B;39;14.05.2020 07:55
Zweirad;9;Richtung B nach A;29;14.05.2020 07:56
LKW;8;Richtung A nach B;43;14.05.2020 07:56
PKW;8;Richtung A nach B;40;14.05.2020 07:57
PKW;9;Richtung A nach B;37;14.05.2020 07:57
PKW;9;Richtung A nach B;38;14.05.2020 07:57
Zweirad;9;Richtung A nach B;43;14.05.2020 07:59
Zweirad;8;Richtung A nach B;51;14.05.2020 08:00
PKW;9;Richtung A nach B;41;14.05.2020 08:01
PKW;9;Richtung A nach B;37;14.05.2020 08:01
PKW;8;Richtung A nach B;40;14.05.2020 08:02
PKW;9;Richtung A nach B;37;14.05.2020 08:03
PKW;10;Richtung A nach B;44;14.05.2020 08:03
PKW;9;Richtung B nach A;41;14.05.2020 08:03
PKW;9;Richtung B nach A;31;14.05.2020 08:04
PKW;9;Richtung A nach B;43;14.05.2020 08:05
Zweirad;9;Richtung A nach B;28;14.05.2020 08:07
LKW;7;Richtung A nach B;44;14.05.2020 08:09
PKW;9;Richtung A nach B;42;14.05.2020 08:09
LKW;9;Richtung B nach A;42;14.05.2020 08:11
Leichtes Nutzfahrzeug;10;Richtung B nach A;36;14.05.2020 08:11
Leichtes Nutzfahrzeug;7;Richtung B nach A;39;14.05.2020 08:12
LKW mit Anhänger;9;Richtung A nach B;32;14.05.2020 08:13
Leichtes Nutzfahrzeug;9;Richtung B nach A;31;14.05.2020 08:13
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;14.05.2020 08:13
PKW;10;Richtung A nach B;38;14.05.2020 08:14
PKW;9;Richtung A nach B;43;14.05.2020 08:14
Zweirad;9;Richtung A nach B;31;14.05.2020 08:15
PKW;9;Richtung A nach B;47;14.05.2020 08:16
PKW;4;Richtung B nach A;46;14.05.2020 08:17
Zweirad;0;Richtung B nach A;48;14.05.2020 08:17
LKW;0;Richtung A nach B;49;14.05.2020 08:17
PKW;8;Richtung B nach A;36;14.05.2020 08:19
PKW;9;Richtung A nach B;35;14.05.2020 08:19
PKW;9;Richtung A nach B;39;14.05.2020 08:20
PKW;9;Richtung A nach B;43;14.05.2020 08:21
PKW;9;Richtung A nach B;38;14.05.2020 08:21
PKW;8;Richtung A nach B;45;14.05.2020 08:22
PKW;9;Richtung A nach B;42;14.05.2020 08:23
PKW;8;Richtung B nach A;33;14.05.2020 08:23
LKW;9;Richtung A nach B;32;14.05.2020 08:24
PKW;9;Richtung A nach B;32;14.05.2020 08:24
PKW;10;Richtung A nach B;36;14.05.2020 08:24
LKW;8;Richtung A nach B;32;14.05.2020 08:25
Leichtes Nutzfahrzeug;8;Richtung A nach B;39;14.05.2020 08:25
PKW;9;Richtung A nach B;31;14.05.2020 08:26
PKW;8;Richtung A nach B;39;14.05.2020 08:26
Zweirad;9;Richtung A nach B;34;14.05.2020 08:26
PKW;8;Richtung A nach B;35;14.05.2020 08:26
PKW;4;Richtung B nach A;44;14.05.2020 08:27
PKW;10;Richtung A nach B;32;14.05.2020 08:27
PKW;9;Richtung A nach B;36;14.05.2020 08:28
PKW;9;Richtung B nach A;48;14.05.2020 08:28
PKW;10;Richtung A nach B;40;14.05.2020 08:31
PKW;9;Richtung B nach A;42;14.05.2020 08:32
Leichtes Nutzfahrzeug;9;Richtung A nach B;37;14.05.2020 08:32
Zweirad;10;Richtung A nach B;24;14.05.2020 08:33
PKW;10;Richtung A nach B;39;14.05.2020 08:38
PKW;9;Richtung A nach B;40;14.05.2020 08:39
PKW;8;Richtung B nach A;38;14.05.2020 08:40
PKW;9;Richtung A nach B;43;14.05.2020 08:40
PKW;9;Richtung B nach A;40;14.05.2020 08:40
LKW;9;Richtung B nach A;38;14.05.2020 08:40
PKW;9;Richtung A nach B;38;14.05.2020 08:43
PKW;9;Richtung A nach B;40;14.05.2020 08:43
Leichtes Nutzfahrzeug;9;Richtung B nach A;29;14.05.2020 08:44
LKW;9;Richtung A nach B;26;14.05.2020 08:45
PKW;7;Richtung A nach B;34;14.05.2020 08:45
PKW;9;Richtung A nach B;44;14.05.2020 08:46
Leichtes Nutzfahrzeug;9;Richtung B nach A;34;14.05.2020 08:46
PKW;9;Richtung A nach B;40;14.05.2020 08:49
Zweirad;9;Richtung B nach A;27;14.05.2020 08:50
PKW;10;Richtung A nach B;38;14.05.2020 08:50
PKW;9;Richtung B nach A;40;14.05.2020 08:51
PKW;8;Richtung A nach B;48;14.05.2020 08:51
PKW;8;Richtung A nach B;48;14.05.2020 08:52
LKW;8;Richtung B nach A;30;14.05.2020 08:53
LKW mit Anhänger;9;Richtung B nach A;31;14.05.2020 08:54
PKW;8;Richtung A nach B;46;14.05.2020 08:54
PKW;9;Richtung B nach A;32;14.05.2020 08:56
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;14.05.2020 08:58
PKW;9;Richtung A nach B;41;14.05.2020 08:59
PKW;8;Richtung B nach A;39;14.05.2020 09:01
PKW;9;Richtung A nach B;39;14.05.2020 09:02
PKW;9;Richtung B nach A;37;14.05.2020 09:04
PKW;9;Richtung A nach B;39;14.05.2020 09:06
Leichtes Nutzfahrzeug;9;Richtung B nach A;30;14.05.2020 09:07
PKW;9;Richtung B nach A;33;14.05.2020 09:07
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;14.05.2020 09:11
PKW;8;Richtung A nach B;50;14.05.2020 09:12
PKW;9;Richtung A nach B;45;14.05.2020 09:12
PKW;9;Richtung B nach A;25;14.05.2020 09:14
Leichtes Nutzfahrzeug;8;Richtung A nach B;35;14.05.2020 09:15
Leichtes Nutzfahrzeug;9;Richtung A nach B;41;14.05.2020 09:16
PKW;8;Richtung A nach B;46;14.05.2020 09:18
PKW;9;Richtung B nach A;39;14.05.2020 09:19
PKW;9;Richtung A nach B;41;14.05.2020 09:20
PKW;9;Richtung A nach B;40;14.05.2020 09:20
PKW;9;Richtung A nach B;37;14.05.2020 09:20
Leichtes Nutzfahrzeug;9;Richtung A nach B;31;14.05.2020 09:21
PKW;10;Richtung A nach B;37;14.05.2020 09:23
PKW;8;Richtung A nach B;40;14.05.2020 09:25
PKW;9;Richtung A nach B;39;14.05.2020 09:25
PKW;8;Richtung A nach B;38;14.05.2020 09:25
LKW mit Anhänger;8;Richtung B nach A;36;14.05.2020 09:27
PKW;9;Richtung A nach B;43;14.05.2020 09:27
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;14.05.2020 09:31
PKW;9;Richtung B nach A;42;14.05.2020 09:31
Leichtes Nutzfahrzeug;8;Richtung A nach B;41;14.05.2020 09:33
PKW;9;Richtung A nach B;38;14.05.2020 09:33
LKW;9;Richtung A nach B;35;14.05.2020 09:35
PKW;8;Richtung B nach A;39;14.05.2020 09:38
PKW;9;Richtung A nach B;41;14.05.2020 09:38
PKW;9;Richtung A nach B;40;14.05.2020 09:38
PKW;9;Richtung A nach B;33;14.05.2020 09:39
LKW mit Anhänger;8;Richtung B nach A;32;14.05.2020 09:43
Leichtes Nutzfahrzeug;9;Richtung B nach A;26;14.05.2020 09:43
PKW;9;Richtung A nach B;40;14.05.2020 09:44
PKW;9;Richtung A nach B;42;14.05.2020 09:45
PKW;10;Richtung A nach B;43;14.05.2020 09:45
PKW;7;Richtung A nach B;46;14.05.2020 09:46
PKW;10;Richtung A nach B;42;14.05.2020 09:48
PKW;9;Richtung A nach B;39;14.05.2020 09:49
PKW;9;Richtung B nach A;38;14.05.2020 09:50
PKW;9;Richtung A nach B;36;14.05.2020 09:52
LKW;8;Richtung B nach A;41;14.05.2020 09:53
LKW;9;Richtung A nach B;37;14.05.2020 09:54
LKW;9;Richtung B nach A;28;14.05.2020 09:54
Leichtes Nutzfahrzeug;9;Richtung B nach A;26;14.05.2020 09:54
PKW;9;Richtung B nach A;41;14.05.2020 09:56
PKW;9;Richtung B nach A;28;14.05.2020 09:59
Leichtes Nutzfahrzeug;9;Richtung B nach A;31;14.05.2020 09:59
Leichtes Nutzfahrzeug;9;Richtung B nach A;40;14.05.2020 10:00
PKW;8;Richtung A nach B;40;14.05.2020 10:00
PKW;8;Richtung B nach A;36;14.05.2020 10:01
PKW;9;Richtung A nach B;46;14.05.2020 10:01
Leichtes Nutzfahrzeug;9;Richtung A nach B;46;14.05.2020 10:01
Leichtes Nutzfahrzeug;9;Richtung A nach B;40;14.05.2020 10:04
PKW;9;Richtung B nach A;40;14.05.2020 10:06
PKW;9;Richtung A nach B;35;14.05.2020 10:07
PKW;9;Richtung B nach A;39;14.05.2020 10:09
LKW mit Anhänger;9;Richtung A nach B;31;14.05.2020 10:11
PKW;9;Richtung A nach B;39;14.05.2020 10:11
LKW;9;Richtung A nach B;38;14.05.2020 10:15
LKW;8;Richtung A nach B;32;14.05.2020 10:15
LKW mit Anhänger;9;Richtung B nach A;27;14.05.2020 10:17
PKW;9;Richtung A nach B;41;14.05.2020 10:18
PKW;9;Richtung A nach B;43;14.05.2020 10:20
Zweirad;9;Richtung B nach A;23;14.05.2020 10:23
Zweirad;9;Richtung B nach A;26;14.05.2020 10:23
PKW;6;Richtung B nach A;36;14.05.2020 10:24
PKW;9;Richtung B nach A;31;14.05.2020 10:25
PKW;9;Richtung B nach A;40;14.05.2020 10:25
PKW;9;Richtung A nach B;42;14.05.2020 10:26
PKW;9;Richtung A nach B;34;14.05.2020 10:26
PKW;9;Richtung A nach B;41;14.05.2020 10:32
Leichtes Nutzfahrzeug;9;Richtung B nach A;45;14.05.2020 10:32
Zweirad;9;Richtung B nach A;22;14.05.2020 10:33
Leichtes Nutzfahrzeug;9;Richtung A nach B;45;14.05.2020 10:33
PKW;9;Richtung B nach A;43;14.05.2020 10:35
Zweirad;9;Richtung A nach B;38;14.05.2020 10:36
PKW;10;Richtung B nach A;40;14.05.2020 10:36
LKW mit Anhänger;8;Richtung B nach A;32;14.05.2020 10:37
Leichtes Nutzfahrzeug;8;Richtung B nach A;40;14.05.2020 10:39
LKW;8;Richtung B nach A;41;14.05.2020 10:40
PKW;10;Richtung A nach B;37;14.05.2020 10:41
Leichtes Nutzfahrzeug;9;Richtung B nach A;32;14.05.2020 10:45
PKW;10;Richtung B nach A;36;14.05.2020 10:46
LKW;7;Richtung B nach A;35;14.05.2020 10:51
Zweirad;9;Richtung A nach B;29;14.05.2020 10:51
Zweirad;9;Richtung A nach B;30;14.05.2020 10:51
PKW;10;Richtung A nach B;38;14.05.2020 10:51
LKW;8;Richtung A nach B;29;14.05.2020 10:52
PKW;9;Richtung B nach A;39;14.05.2020 10:54
PKW;9;Richtung B nach A;39;14.05.2020 10:55
PKW;9;Richtung A nach B;39;14.05.2020 11:01
PKW;8;Richtung A nach B;38;14.05.2020 11:02
PKW;9;Richtung A nach B;32;14.05.2020 11:02
Zweirad;10;Richtung A nach B;17;14.05.2020 11:03
PKW;9;Richtung A nach B;31;14.05.2020 11:05
PKW;8;Richtung A nach B;38;14.05.2020 11:05
Zweirad;9;Richtung A nach B;32;14.05.2020 11:05
PKW;9;Richtung A nach B;40;14.05.2020 11:08
PKW;9;Richtung B nach A;41;14.05.2020 11:08
PKW;10;Richtung B nach A;36;14.05.2020 11:09
Zweirad;9;Richtung B nach A;30;14.05.2020 11:09
PKW;9;Richtung B nach A;34;14.05.2020 11:09
Leichtes Nutzfahrzeug;8;Richtung B nach A;37;14.05.2020 11:11
PKW;9;Richtung A nach B;30;14.05.2020 11:12
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;14.05.2020 11:14
PKW;9;Richtung A nach B;34;14.05.2020 11:15
LKW;7;Richtung A nach B;36;14.05.2020 11:18
LKW mit Anhänger;8;Richtung A nach B;36;14.05.2020 11:19
PKW;9;Richtung B nach A;33;14.05.2020 11:19
PKW;9;Richtung A nach B;41;14.05.2020 11:22
PKW;9;Richtung B nach A;45;14.05.2020 11:23
LKW;8;Richtung A nach B;30;14.05.2020 11:23
PKW;10;Richtung A nach B;41;14.05.2020 11:23
Leichtes Nutzfahrzeug;8;Richtung B nach A;37;14.05.2020 11:27
PKW;10;Richtung A nach B;36;14.05.2020 11:27
PKW;10;Richtung B nach A;39;14.05.2020 11:28
Leichtes Nutzfahrzeug;9;Richtung A nach B;33;14.05.2020 11:29
PKW;9;Richtung B nach A;34;14.05.2020 11:29
Zweirad;9;Richtung A nach B;28;14.05.2020 11:30
PKW;9;Richtung A nach B;38;14.05.2020 11:30
PKW;9;Richtung A nach B;37;14.05.2020 11:30
PKW;9;Richtung A nach B;34;14.05.2020 11:30
PKW;9;Richtung B nach A;45;14.05.2020 11:31
LKW mit Anhänger;8;Richtung A nach B;31;14.05.2020 11:31
Leichtes Nutzfahrzeug;10;Richtung B nach A;45;14.05.2020 11:31
PKW;9;Richtung A nach B;40;14.05.2020 11:32
PKW;9;Richtung B nach A;44;14.05.2020 11:32
PKW;8;Richtung B nach A;39;14.05.2020 11:33
PKW;9;Richtung A nach B;34;14.05.2020 11:33
LKW mit Anhänger;7;Richtung B nach A;38;14.05.2020 11:33
PKW;9;Richtung B nach A;31;14.05.2020 11:33
LKW mit Anhänger;8;Richtung A nach B;36;14.05.2020 11:34
PKW;9;Richtung A nach B;28;14.05.2020 11:34
PKW;10;Richtung A nach B;29;14.05.2020 11:35
PKW;9;Richtung B nach A;34;14.05.2020 11:35
PKW;9;Richtung A nach B;39;14.05.2020 11:37
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;14.05.2020 11:37
PKW;9;Richtung A nach B;31;14.05.2020 11:38
PKW;8;Richtung B nach A;44;14.05.2020 11:38
Leichtes Nutzfahrzeug;9;Richtung B nach A;42;14.05.2020 11:39
PKW;9;Richtung B nach A;35;14.05.2020 11:40
LKW;9;Richtung B nach A;39;14.05.2020 11:41
PKW;9;Richtung B nach A;34;14.05.2020 11:42
Leichtes Nutzfahrzeug;9;Richtung B nach A;43;14.05.2020 11:42
Leichtes Nutzfahrzeug;9;Richtung B nach A;34;14.05.2020 11:43
PKW;8;Richtung A nach B;45;14.05.2020 11:44
PKW;9;Richtung B nach A;32;14.05.2020 11:45
PKW;9;Richtung B nach A;30;14.05.2020 11:45
PKW;9;Richtung A nach B;34;14.05.2020 11:46
PKW;8;Richtung A nach B;34;14.05.2020 11:47
PKW;9;Richtung B nach A;39;14.05.2020 11:48
PKW;9;Richtung B nach A;44;14.05.2020 11:48
PKW;9;Richtung B nach A;32;14.05.2020 11:49
Leichtes Nutzfahrzeug;9;Richtung B nach A;34;14.05.2020 11:52
LKW;8;Richtung A nach B;28;14.05.2020 11:53
PKW;9;Richtung B nach A;35;14.05.2020 11:53
PKW;9;Richtung A nach B;38;14.05.2020 11:54
PKW;9;Richtung B nach A;41;14.05.2020 11:55
Zweirad;9;Richtung A nach B;39;14.05.2020 11:56
LKW mit Anhänger;7;Richtung A nach B;46;14.05.2020 11:57
PKW;9;Richtung B nach A;38;14.05.2020 11:57
PKW;9;Richtung B nach A;42;14.05.2020 11:57
PKW;9;Richtung A nach B;36;14.05.2020 11:58
PKW;9;Richtung B nach A;44;14.05.2020 11:58
Zweirad;9;Richtung A nach B;40;14.05.2020 12:00
PKW;9;Richtung B nach A;40;14.05.2020 12:01
PKW;9;Richtung B nach A;39;14.05.2020 12:01
LKW mit Anhänger;8;Richtung B nach A;33;14.05.2020 12:02
Zweirad;8;Richtung B nach A;35;14.05.2020 12:04
PKW;8;Richtung B nach A;39;14.05.2020 12:04
PKW;10;Richtung A nach B;45;14.05.2020 12:04
PKW;9;Richtung A nach B;50;14.05.2020 12:05
PKW;10;Richtung A nach B;44;14.05.2020 12:06
PKW;9;Richtung B nach A;35;14.05.2020 12:07
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;14.05.2020 12:07
PKW;9;Richtung B nach A;31;14.05.2020 12:07
Zweirad;10;Richtung A nach B;31;14.05.2020 12:08
Zweirad;8;Richtung A nach B;41;14.05.2020 12:08
PKW;9;Richtung A nach B;43;14.05.2020 12:08
PKW;9;Richtung B nach A;40;14.05.2020 12:08
Leichtes Nutzfahrzeug;10;Richtung A nach B;40;14.05.2020 12:09
Leichtes Nutzfahrzeug;10;Richtung A nach B;30;14.05.2020 12:09
PKW;9;Richtung B nach A;45;14.05.2020 12:09
PKW;10;Richtung B nach A;36;14.05.2020 12:11
PKW;9;Richtung A nach B;31;14.05.2020 12:11
LKW;9;Richtung A nach B;47;14.05.2020 12:12
PKW;10;Richtung B nach A;37;14.05.2020 12:12
Leichtes Nutzfahrzeug;9;Richtung B nach A;40;14.05.2020 12:13
PKW;9;Richtung A nach B;41;14.05.2020 12:13
PKW;9;Richtung A nach B;58;14.05.2020 12:15
PKW;9;Richtung A nach B;32;14.05.2020 12:17
PKW;10;Richtung A nach B;52;14.05.2020 12:17
Zweirad;8;Richtung B nach A;31;14.05.2020 12:20
Zweirad;7;Richtung A nach B;42;14.05.2020 12:20
LKW mit Anhänger;8;Richtung B nach A;43;14.05.2020 12:20
Zweirad;9;Richtung B nach A;31;14.05.2020 12:21
PKW;9;Richtung B nach A;36;14.05.2020 12:24
PKW;9;Richtung A nach B;43;14.05.2020 12:26
Zweirad;9;Richtung A nach B;42;14.05.2020 12:28
Leichtes Nutzfahrzeug;8;Richtung B nach A;38;14.05.2020 12:28
PKW;9;Richtung A nach B;41;14.05.2020 12:29
Zweirad;8;Richtung A nach B;41;14.05.2020 12:30
PKW;9;Richtung B nach A;46;14.05.2020 12:30
PKW;9;Richtung A nach B;40;14.05.2020 12:31
PKW;9;Richtung A nach B;42;14.05.2020 12:31
Zweirad;9;Richtung A nach B;27;14.05.2020 12:34
PKW;10;Richtung B nach A;46;14.05.2020 12:35
LKW;8;Richtung A nach B;42;14.05.2020 12:36
Leichtes Nutzfahrzeug;9;Richtung A nach B;41;14.05.2020 12:37
PKW;9;Richtung B nach A;41;14.05.2020 12:37
PKW;9;Richtung B nach A;41;14.05.2020 12:38
PKW;9;Richtung B nach A;47;14.05.2020 12:40
LKW;8;Richtung B nach A;42;14.05.2020 12:41
PKW;10;Richtung A nach B;38;14.05.2020 12:42
PKW;10;Richtung B nach A;36;14.05.2020 12:43
PKW;9;Richtung A nach B;43;14.05.2020 12:43
PKW;9;Richtung B nach A;43;14.05.2020 12:44
PKW;9;Richtung B nach A;40;14.05.2020 12:44
PKW;10;Richtung B nach A;43;14.05.2020 12:45
PKW;9;Richtung A nach B;40;14.05.2020 12:46
PKW;9;Richtung A nach B;38;14.05.2020 12:47
PKW;9;Richtung B nach A;41;14.05.2020 12:48
PKW;9;Richtung B nach A;47;14.05.2020 12:48
PKW;10;Richtung A nach B;34;14.05.2020 12:50
PKW;9;Richtung B nach A;43;14.05.2020 12:50
PKW;10;Richtung B nach A;35;14.05.2020 12:51
Leichtes Nutzfahrzeug;9;Richtung A nach B;45;14.05.2020 12:52
PKW;9;Richtung B nach A;37;14.05.2020 12:53
PKW;9;Richtung B nach A;40;14.05.2020 12:53
PKW;9;Richtung B nach A;35;14.05.2020 12:53
PKW;9;Richtung B nach A;38;14.05.2020 12:54
PKW;9;Richtung A nach B;43;14.05.2020 12:54
PKW;9;Richtung A nach B;43;14.05.2020 12:56
PKW;9;Richtung A nach B;38;14.05.2020 12:59
PKW;8;Richtung B nach A;43;14.05.2020 13:00
PKW;9;Richtung B nach A;36;14.05.2020 13:00
PKW;9;Richtung B nach A;45;14.05.2020 13:00
Leichtes Nutzfahrzeug;8;Richtung A nach B;44;14.05.2020 13:01
PKW;9;Richtung A nach B;43;14.05.2020 13:01
PKW;8;Richtung B nach A;47;14.05.2020 13:04
Leichtes Nutzfahrzeug;9;Richtung B nach A;37;14.05.2020 13:06
PKW;9;Richtung B nach A;37;14.05.2020 13:06
PKW;10;Richtung A nach B;34;14.05.2020 13:07
PKW;10;Richtung B nach A;37;14.05.2020 13:07
PKW;9;Richtung B nach A;35;14.05.2020 13:08
LKW;8;Richtung B nach A;39;14.05.2020 13:09
PKW;10;Richtung A nach B;40;14.05.2020 13:10
PKW;9;Richtung B nach A;43;14.05.2020 13:10
PKW;8;Richtung B nach A;39;14.05.2020 13:11
Leichtes Nutzfahrzeug;8;Richtung A nach B;34;14.05.2020 13:12
PKW;9;Richtung A nach B;37;14.05.2020 13:12
LKW;8;Richtung B nach A;43;14.05.2020 13:12
PKW;10;Richtung A nach B;40;14.05.2020 13:13
PKW;10;Richtung A nach B;36;14.05.2020 13:14
PKW;9;Richtung A nach B;36;14.05.2020 13:14
Leichtes Nutzfahrzeug;8;Richtung A nach B;39;14.05.2020 13:14
LKW mit Anhänger;8;Richtung B nach A;45;14.05.2020 13:15
PKW;9;Richtung B nach A;34;14.05.2020 13:16
PKW;9;Richtung B nach A;42;14.05.2020 13:16
PKW;9;Richtung B nach A;47;14.05.2020 13:16
PKW;9;Richtung A nach B;40;14.05.2020 13:16
LKW mit Anhänger;8;Richtung B nach A;30;14.05.2020 13:18
PKW;9;Richtung A nach B;31;14.05.2020 13:21
PKW;8;Richtung A nach B;40;14.05.2020 13:23
PKW;8;Richtung B nach A;40;14.05.2020 13:24
LKW;8;Richtung A nach B;32;14.05.2020 13:24
PKW;9;Richtung A nach B;46;14.05.2020 13:26
PKW;8;Richtung A nach B;37;14.05.2020 13:26
LKW;7;Richtung B nach A;35;14.05.2020 13:27
PKW;9;Richtung B nach A;32;14.05.2020 13:27
PKW;9;Richtung B nach A;38;14.05.2020 13:29
Leichtes Nutzfahrzeug;9;Richtung B nach A;36;14.05.2020 13:29
PKW;8;Richtung A nach B;49;14.05.2020 13:29
PKW;9;Richtung A nach B;37;14.05.2020 13:30
Zweirad;9;Richtung A nach B;29;14.05.2020 13:30
PKW;9;Richtung B nach A;40;14.05.2020 13:30
PKW;9;Richtung B nach A;43;14.05.2020 13:30
PKW;10;Richtung B nach A;33;14.05.2020 13:30
PKW;8;Richtung B nach A;41;14.05.2020 13:31
PKW;8;Richtung B nach A;38;14.05.2020 13:31
Zweirad;9;Richtung A nach B;30;14.05.2020 13:32
Leichtes Nutzfahrzeug;9;Richtung A nach B;38;14.05.2020 13:33
PKW;10;Richtung A nach B;34;14.05.2020 13:33
Leichtes Nutzfahrzeug;9;Richtung B nach A;51;14.05.2020 13:33
