Classification; Confidence; Direction; Speed in km/h; Time
Leichtes Nutzfahrzeug;5;Richtung A nach B;46;01.10.2020 11:03
PKW;10;Richtung A nach B;40;01.10.2020 11:07
Zweirad;9;Richtung B nach A;32;01.10.2020 11:07
PKW;9;Richtung A nach B;33;01.10.2020 11:07
LKW;8;Richtung A nach B;32;01.10.2020 11:09
LKW mit Anhänger;9;Richtung A nach B;29;01.10.2020 11:12
PKW;10;Richtung A nach B;19;01.10.2020 11:12
PKW;9;Richtung A nach B;25;01.10.2020 11:12
PKW;9;Richtung B nach A;34;01.10.2020 11:13
PKW;9;Richtung A nach B;37;01.10.2020 11:13
PKW;8;Richtung B nach A;40;01.10.2020 11:15
LKW;8;Richtung A nach B;43;01.10.2020 11:15
Leichtes Nutzfahrzeug;8;Richtung B nach A;37;01.10.2020 11:16
LKW;7;Richtung B nach A;41;01.10.2020 11:16
PKW;9;Richtung A nach B;40;01.10.2020 11:17
PKW;9;Richtung B nach A;41;01.10.2020 11:18
PKW;8;Richtung A nach B;45;01.10.2020 11:19
Leichtes Nutzfahrzeug;10;Richtung B nach A;30;01.10.2020 11:21
Leichtes Nutzfahrzeug;5;Richtung A nach B;42;01.10.2020 11:23
Leichtes Nutzfahrzeug;9;Richtung B nach A;49;01.10.2020 11:27
PKW;9;Richtung A nach B;40;01.10.2020 11:29
PKW;8;Richtung B nach A;36;01.10.2020 11:29
PKW;8;Richtung B nach A;43;01.10.2020 11:31
Leichtes Nutzfahrzeug;8;Richtung A nach B;35;01.10.2020 11:31
LKW mit Anhänger;9;Richtung A nach B;31;01.10.2020 11:36
PKW;9;Richtung A nach B;42;01.10.2020 11:38
PKW;10;Richtung A nach B;40;01.10.2020 11:39
Zweirad;7;Richtung B nach A;45;01.10.2020 11:39
LKW mit Anhänger;9;Richtung A nach B;46;01.10.2020 11:41
Leichtes Nutzfahrzeug;8;Richtung A nach B;35;01.10.2020 11:41
Leichtes Nutzfahrzeug;8;Richtung B nach A;40;01.10.2020 11:42
LKW;9;Richtung B nach A;37;01.10.2020 11:42
PKW;9;Richtung B nach A;35;01.10.2020 11:42
PKW;9;Richtung A nach B;44;01.10.2020 11:43
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;01.10.2020 11:43
Zweirad;9;Richtung B nach A;31;01.10.2020 11:43
PKW;8;Richtung B nach A;43;01.10.2020 11:43
Leichtes Nutzfahrzeug;8;Richtung B nach A;31;01.10.2020 11:44
PKW;9;Richtung B nach A;39;01.10.2020 11:44
Leichtes Nutzfahrzeug;9;Richtung A nach B;49;01.10.2020 11:45
PKW;10;Richtung B nach A;40;01.10.2020 11:45
PKW;9;Richtung B nach A;37;01.10.2020 11:46
PKW;9;Richtung A nach B;38;01.10.2020 11:46
PKW;9;Richtung A nach B;32;01.10.2020 11:47
PKW;9;Richtung B nach A;36;01.10.2020 11:51
PKW;10;Richtung B nach A;48;01.10.2020 11:51
Zweirad;9;Richtung A nach B;28;01.10.2020 11:52
PKW;9;Richtung B nach A;43;01.10.2020 11:53
PKW;9;Richtung A nach B;40;01.10.2020 11:53
Zweirad;9;Richtung A nach B;36;01.10.2020 11:53
PKW;9;Richtung A nach B;39;01.10.2020 11:55
PKW;10;Richtung B nach A;42;01.10.2020 11:56
PKW;9;Richtung A nach B;29;01.10.2020 11:57
PKW;9;Richtung A nach B;41;01.10.2020 11:58
PKW;9;Richtung A nach B;33;01.10.2020 11:59
Leichtes Nutzfahrzeug;10;Richtung B nach A;43;01.10.2020 12:01
Zweirad;9;Richtung A nach B;31;01.10.2020 12:01
LKW mit Anhänger;8;Richtung A nach B;33;01.10.2020 12:03
PKW;9;Richtung B nach A;43;01.10.2020 12:03
PKW;10;Richtung B nach A;36;01.10.2020 12:04
PKW;9;Richtung B nach A;44;01.10.2020 12:04
PKW;9;Richtung B nach A;45;01.10.2020 12:04
PKW;7;Richtung A nach B;44;01.10.2020 12:05
Leichtes Nutzfahrzeug;9;Richtung A nach B;42;01.10.2020 12:05
PKW;9;Richtung A nach B;33;01.10.2020 12:06
PKW;8;Richtung B nach A;49;01.10.2020 12:06
PKW;9;Richtung A nach B;39;01.10.2020 12:07
PKW;9;Richtung A nach B;45;01.10.2020 12:08
PKW;9;Richtung B nach A;33;01.10.2020 12:09
PKW;9;Richtung B nach A;45;01.10.2020 12:10
PKW;10;Richtung B nach A;30;01.10.2020 12:11
Leichtes Nutzfahrzeug;10;Richtung B nach A;39;01.10.2020 12:11
PKW;10;Richtung A nach B;40;01.10.2020 12:12
PKW;9;Richtung B nach A;40;01.10.2020 12:13
LKW;8;Richtung A nach B;34;01.10.2020 12:14
Leichtes Nutzfahrzeug;8;Richtung B nach A;36;01.10.2020 12:15
Leichtes Nutzfahrzeug;9;Richtung A nach B;44;01.10.2020 12:16
Leichtes Nutzfahrzeug;9;Richtung A nach B;26;01.10.2020 12:16
Leichtes Nutzfahrzeug;9;Richtung A nach B;36;01.10.2020 12:16
PKW;9;Richtung A nach B;32;01.10.2020 12:17
Zweirad;9;Richtung B nach A;35;01.10.2020 12:21
PKW;9;Richtung A nach B;37;01.10.2020 12:21
Zweirad;9;Richtung B nach A;21;01.10.2020 12:21
PKW;9;Richtung A nach B;36;01.10.2020 12:22
PKW;9;Richtung A nach B;39;01.10.2020 12:22
Leichtes Nutzfahrzeug;9;Richtung B nach A;29;01.10.2020 12:24
PKW;10;Richtung A nach B;44;01.10.2020 12:26
PKW;9;Richtung A nach B;41;01.10.2020 12:29
PKW;9;Richtung B nach A;36;01.10.2020 12:30
Leichtes Nutzfahrzeug;8;Richtung B nach A;51;01.10.2020 12:31
Leichtes Nutzfahrzeug;10;Richtung B nach A;46;01.10.2020 12:32
Zweirad;9;Richtung A nach B;32;01.10.2020 12:32
PKW;10;Richtung A nach B;41;01.10.2020 12:33
PKW;9;Richtung B nach A;36;01.10.2020 12:34
PKW;8;Richtung A nach B;49;01.10.2020 12:34
Zweirad;9;Richtung A nach B;29;01.10.2020 12:35
PKW;10;Richtung B nach A;38;01.10.2020 12:35
Zweirad;9;Richtung B nach A;47;01.10.2020 12:37
PKW;9;Richtung B nach A;45;01.10.2020 12:37
PKW;9;Richtung B nach A;40;01.10.2020 12:37
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;01.10.2020 12:39
PKW;9;Richtung B nach A;42;01.10.2020 12:39
PKW;9;Richtung B nach A;36;01.10.2020 12:40
PKW;9;Richtung B nach A;31;01.10.2020 12:40
PKW;8;Richtung B nach A;36;01.10.2020 12:41
PKW;9;Richtung B nach A;35;01.10.2020 12:41
LKW;8;Richtung A nach B;38;01.10.2020 12:41
Zweirad;10;Richtung A nach B;39;01.10.2020 12:42
PKW;8;Richtung B nach A;42;01.10.2020 12:42
PKW;9;Richtung A nach B;39;01.10.2020 12:44
PKW;9;Richtung A nach B;37;01.10.2020 12:44
LKW;10;Richtung B nach A;35;01.10.2020 12:44
PKW;9;Richtung B nach A;28;01.10.2020 12:44
PKW;9;Richtung A nach B;39;01.10.2020 12:45
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;01.10.2020 12:45
PKW;9;Richtung A nach B;40;01.10.2020 12:48
LKW;8;Richtung A nach B;33;01.10.2020 12:49
PKW;9;Richtung A nach B;24;01.10.2020 12:50
PKW;8;Richtung A nach B;30;01.10.2020 12:50
Leichtes Nutzfahrzeug;9;Richtung A nach B;22;01.10.2020 12:51
LKW mit Anhänger;8;Richtung B nach A;36;01.10.2020 12:53
PKW;9;Richtung A nach B;33;01.10.2020 12:54
PKW;9;Richtung A nach B;31;01.10.2020 12:54
PKW;9;Richtung B nach A;32;01.10.2020 12:54
Leichtes Nutzfahrzeug;8;Richtung B nach A;40;01.10.2020 12:56
PKW;9;Richtung B nach A;37;01.10.2020 12:56
LKW mit Anhänger;10;Richtung B nach A;41;01.10.2020 12:56
LKW mit Anhänger;9;Richtung B nach A;41;01.10.2020 12:56
PKW;10;Richtung A nach B;37;01.10.2020 12:57
Zweirad;9;Richtung A nach B;30;01.10.2020 12:57
PKW;10;Richtung A nach B;47;01.10.2020 12:58
Zweirad;9;Richtung B nach A;36;01.10.2020 12:58
Zweirad;9;Richtung A nach B;32;01.10.2020 12:58
Zweirad;10;Richtung A nach B;29;01.10.2020 12:59
PKW;9;Richtung B nach A;49;01.10.2020 12:59
LKW;7;Richtung B nach A;35;01.10.2020 13:00
PKW;10;Richtung B nach A;32;01.10.2020 13:00
PKW;9;Richtung A nach B;41;01.10.2020 13:00
PKW;9;Richtung A nach B;31;01.10.2020 13:01
LKW mit Anhänger;9;Richtung B nach A;39;01.10.2020 13:01
Zweirad;9;Richtung A nach B;29;01.10.2020 13:02
PKW;9;Richtung A nach B;38;01.10.2020 13:02
PKW;9;Richtung A nach B;36;01.10.2020 13:03
PKW;9;Richtung B nach A;36;01.10.2020 13:03
Zweirad;9;Richtung B nach A;34;01.10.2020 13:03
PKW;9;Richtung B nach A;39;01.10.2020 13:04
PKW;9;Richtung B nach A;38;01.10.2020 13:05
PKW;9;Richtung B nach A;42;01.10.2020 13:05
PKW;8;Richtung A nach B;45;01.10.2020 13:06
PKW;8;Richtung B nach A;32;01.10.2020 13:07
PKW;9;Richtung A nach B;37;01.10.2020 13:07
PKW;9;Richtung A nach B;38;01.10.2020 13:10
PKW;9;Richtung A nach B;51;01.10.2020 13:10
PKW;9;Richtung B nach A;35;01.10.2020 13:12
PKW;9;Richtung B nach A;37;01.10.2020 13:12
PKW;8;Richtung B nach A;41;01.10.2020 13:12
Leichtes Nutzfahrzeug;8;Richtung A nach B;40;01.10.2020 13:14
LKW mit Anhänger;7;Richtung B nach A;35;01.10.2020 13:14
PKW;8;Richtung B nach A;34;01.10.2020 13:14
Leichtes Nutzfahrzeug;9;Richtung B nach A;30;01.10.2020 13:14
Zweirad;9;Richtung A nach B;29;01.10.2020 13:15
Leichtes Nutzfahrzeug;9;Richtung A nach B;42;01.10.2020 13:16
PKW;9;Richtung B nach A;35;01.10.2020 13:16
PKW;8;Richtung B nach A;40;01.10.2020 13:17
PKW;8;Richtung B nach A;40;01.10.2020 13:19
Zweirad;9;Richtung A nach B;32;01.10.2020 13:19
Zweirad;10;Richtung A nach B;25;01.10.2020 13:20
PKW;10;Richtung B nach A;35;01.10.2020 13:21
PKW;8;Richtung B nach A;41;01.10.2020 13:22
PKW;9;Richtung B nach A;35;01.10.2020 13:22
Leichtes Nutzfahrzeug;9;Richtung A nach B;42;01.10.2020 13:25
PKW;9;Richtung B nach A;40;01.10.2020 13:26
PKW;9;Richtung B nach A;40;01.10.2020 13:26
PKW;9;Richtung B nach A;44;01.10.2020 13:27
PKW;10;Richtung A nach B;52;01.10.2020 13:28
PKW;9;Richtung A nach B;44;01.10.2020 13:29
Zweirad;9;Richtung B nach A;29;01.10.2020 13:29
PKW;9;Richtung B nach A;41;01.10.2020 13:30
PKW;8;Richtung B nach A;41;01.10.2020 13:30
PKW;9;Richtung A nach B;32;01.10.2020 13:31
PKW;9;Richtung A nach B;31;01.10.2020 13:31
Zweirad;9;Richtung B nach A;31;01.10.2020 13:32
PKW;9;Richtung A nach B;33;01.10.2020 13:33
PKW;9;Richtung A nach B;34;01.10.2020 13:34
Leichtes Nutzfahrzeug;9;Richtung A nach B;38;01.10.2020 13:34
PKW;9;Richtung A nach B;47;01.10.2020 13:34
PKW;9;Richtung B nach A;37;01.10.2020 13:35
PKW;10;Richtung A nach B;37;01.10.2020 13:36
PKW;8;Richtung A nach B;41;01.10.2020 13:37
PKW;10;Richtung A nach B;35;01.10.2020 13:37
PKW;9;Richtung B nach A;30;01.10.2020 13:37
PKW;8;Richtung A nach B;37;01.10.2020 13:38
PKW;9;Richtung B nach A;37;01.10.2020 13:38
Leichtes Nutzfahrzeug;8;Richtung B nach A;33;01.10.2020 13:39
PKW;9;Richtung A nach B;37;01.10.2020 13:39
PKW;9;Richtung B nach A;34;01.10.2020 13:39
PKW;9;Richtung B nach A;39;01.10.2020 13:39
PKW;10;Richtung B nach A;39;01.10.2020 13:40
PKW;9;Richtung B nach A;36;01.10.2020 13:41
PKW;9;Richtung A nach B;35;01.10.2020 13:41
PKW;8;Richtung B nach A;41;01.10.2020 13:41
PKW;8;Richtung B nach A;38;01.10.2020 13:43
PKW;10;Richtung A nach B;37;01.10.2020 13:43
PKW;9;Richtung A nach B;48;01.10.2020 13:43
PKW;9;Richtung A nach B;30;01.10.2020 13:44
LKW;8;Richtung B nach A;36;01.10.2020 13:45
PKW;9;Richtung A nach B;36;01.10.2020 13:45
PKW;9;Richtung B nach A;47;01.10.2020 13:45
PKW;9;Richtung A nach B;32;01.10.2020 13:46
PKW;9;Richtung A nach B;32;01.10.2020 13:46
PKW;9;Richtung A nach B;34;01.10.2020 13:46
Leichtes Nutzfahrzeug;9;Richtung B nach A;41;01.10.2020 13:46
LKW mit Anhänger;9;Richtung A nach B;35;01.10.2020 13:49
PKW;9;Richtung B nach A;36;01.10.2020 13:50
PKW;10;Richtung A nach B;37;01.10.2020 13:51
PKW;9;Richtung B nach A;43;01.10.2020 13:51
PKW;7;Richtung B nach A;43;01.10.2020 13:52
PKW;9;Richtung A nach B;40;01.10.2020 13:52
PKW;9;Richtung A nach B;38;01.10.2020 13:52
PKW;9;Richtung B nach A;36;01.10.2020 13:52
PKW;9;Richtung A nach B;40;01.10.2020 13:53
PKW;10;Richtung A nach B;52;01.10.2020 13:53
PKW;9;Richtung A nach B;32;01.10.2020 13:54
LKW mit Anhänger;8;Richtung B nach A;38;01.10.2020 13:55
PKW;9;Richtung A nach B;43;01.10.2020 13:56
PKW;10;Richtung A nach B;37;01.10.2020 13:56
Zweirad;7;Richtung A nach B;36;01.10.2020 13:58
Leichtes Nutzfahrzeug;9;Richtung B nach A;32;01.10.2020 13:58
PKW;9;Richtung A nach B;38;01.10.2020 13:58
PKW;10;Richtung A nach B;34;01.10.2020 13:58
LKW;7;Richtung B nach A;41;01.10.2020 13:59
PKW;9;Richtung A nach B;40;01.10.2020 14:00
Zweirad;9;Richtung B nach A;27;01.10.2020 14:01
LKW;9;Richtung B nach A;35;01.10.2020 14:01
PKW;9;Richtung B nach A;46;01.10.2020 14:03
PKW;9;Richtung A nach B;34;01.10.2020 14:03
PKW;8;Richtung B nach A;37;01.10.2020 14:03
PKW;7;Richtung B nach A;43;01.10.2020 14:04
PKW;9;Richtung B nach A;37;01.10.2020 14:05
PKW;9;Richtung B nach A;46;01.10.2020 14:06
PKW;9;Richtung B nach A;35;01.10.2020 14:07
PKW;9;Richtung B nach A;38;01.10.2020 14:07
PKW;9;Richtung A nach B;40;01.10.2020 14:07
PKW;9;Richtung A nach B;33;01.10.2020 14:08
Leichtes Nutzfahrzeug;9;Richtung A nach B;46;01.10.2020 14:09
PKW;9;Richtung B nach A;38;01.10.2020 14:09
LKW;7;Richtung A nach B;41;01.10.2020 14:09
PKW;7;Richtung A nach B;53;01.10.2020 14:10
PKW;9;Richtung B nach A;35;01.10.2020 14:10
PKW;9;Richtung B nach A;30;01.10.2020 14:10
Leichtes Nutzfahrzeug;9;Richtung B nach A;50;01.10.2020 14:14
PKW;5;Richtung A nach B;42;01.10.2020 14:14
LKW;9;Richtung A nach B;41;01.10.2020 14:14
PKW;9;Richtung B nach A;47;01.10.2020 14:15
Zweirad;9;Richtung A nach B;23;01.10.2020 14:16
PKW;10;Richtung B nach A;38;01.10.2020 14:16
PKW;9;Richtung A nach B;45;01.10.2020 14:17
PKW;10;Richtung A nach B;33;01.10.2020 14:17
PKW;10;Richtung A nach B;34;01.10.2020 14:17
PKW;9;Richtung A nach B;41;01.10.2020 14:17
PKW;9;Richtung A nach B;41;01.10.2020 14:20
PKW;9;Richtung A nach B;42;01.10.2020 14:21
LKW;8;Richtung A nach B;33;01.10.2020 14:21
Zweirad;9;Richtung A nach B;29;01.10.2020 14:21
Leichtes Nutzfahrzeug;9;Richtung A nach B;27;01.10.2020 14:22
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;01.10.2020 14:23
Zweirad;9;Richtung A nach B;24;01.10.2020 14:23
PKW;9;Richtung B nach A;30;01.10.2020 14:25
LKW;8;Richtung B nach A;42;01.10.2020 14:27
Zweirad;9;Richtung A nach B;32;01.10.2020 14:27
Leichtes Nutzfahrzeug;9;Richtung B nach A;41;01.10.2020 14:29
PKW;9;Richtung B nach A;35;01.10.2020 14:30
PKW;9;Richtung B nach A;40;01.10.2020 14:32
PKW;8;Richtung A nach B;42;01.10.2020 14:32
Leichtes Nutzfahrzeug;8;Richtung A nach B;43;01.10.2020 14:32
PKW;9;Richtung A nach B;40;01.10.2020 14:33
PKW;8;Richtung B nach A;45;01.10.2020 14:34
PKW;8;Richtung B nach A;39;01.10.2020 14:34
LKW;9;Richtung A nach B;48;01.10.2020 14:35
PKW;9;Richtung B nach A;49;01.10.2020 14:35
LKW mit Anhänger;8;Richtung A nach B;38;01.10.2020 14:37
PKW;9;Richtung B nach A;43;01.10.2020 14:39
Leichtes Nutzfahrzeug;8;Richtung B nach A;33;01.10.2020 14:40
PKW;9;Richtung A nach B;28;01.10.2020 14:41
Leichtes Nutzfahrzeug;9;Richtung B nach A;36;01.10.2020 14:41
PKW;9;Richtung B nach A;40;01.10.2020 14:43
PKW;10;Richtung B nach A;43;01.10.2020 14:44
PKW;9;Richtung B nach A;38;01.10.2020 14:44
PKW;9;Richtung A nach B;45;01.10.2020 14:47
PKW;9;Richtung B nach A;32;01.10.2020 14:50
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;01.10.2020 14:51
PKW;9;Richtung A nach B;44;01.10.2020 14:51
PKW;9;Richtung B nach A;38;01.10.2020 14:52
PKW;8;Richtung B nach A;43;01.10.2020 14:58
PKW;9;Richtung A nach B;32;01.10.2020 14:59
PKW;9;Richtung B nach A;38;01.10.2020 15:00
PKW;9;Richtung B nach A;43;01.10.2020 15:00
PKW;10;Richtung B nach A;37;01.10.2020 15:01
PKW;9;Richtung B nach A;41;01.10.2020 15:01
PKW;9;Richtung B nach A;49;01.10.2020 15:03
Zweirad;9;Richtung B nach A;30;01.10.2020 15:03
PKW;9;Richtung B nach A;47;01.10.2020 15:03
PKW;9;Richtung B nach A;40;01.10.2020 15:03
PKW;9;Richtung B nach A;42;01.10.2020 15:03
PKW;9;Richtung B nach A;31;01.10.2020 15:03
PKW;8;Richtung B nach A;31;01.10.2020 15:04
PKW;9;Richtung B nach A;36;01.10.2020 15:04
Leichtes Nutzfahrzeug;9;Richtung A nach B;36;01.10.2020 15:04
PKW;9;Richtung B nach A;33;01.10.2020 15:05
PKW;9;Richtung B nach A;39;01.10.2020 15:05
PKW;9;Richtung B nach A;34;01.10.2020 15:05
Leichtes Nutzfahrzeug;8;Richtung A nach B;38;01.10.2020 15:07
LKW mit Anhänger;9;Richtung A nach B;34;01.10.2020 15:07
PKW;9;Richtung A nach B;24;01.10.2020 15:07
PKW;9;Richtung B nach A;43;01.10.2020 15:08
PKW;10;Richtung B nach A;36;01.10.2020 15:08
PKW;9;Richtung B nach A;40;01.10.2020 15:09
PKW;9;Richtung B nach A;41;01.10.2020 15:10
PKW;9;Richtung B nach A;38;01.10.2020 15:10
PKW;8;Richtung B nach A;38;01.10.2020 15:11
PKW;7;Richtung A nach B;40;01.10.2020 15:12
PKW;9;Richtung B nach A;36;01.10.2020 15:13
PKW;9;Richtung B nach A;35;01.10.2020 15:13
PKW;9;Richtung B nach A;34;01.10.2020 15:13
Zweirad;9;Richtung A nach B;35;01.10.2020 15:16
Leichtes Nutzfahrzeug;9;Richtung B nach A;37;01.10.2020 15:16
LKW;8;Richtung A nach B;43;01.10.2020 15:16
PKW;8;Richtung A nach B;45;01.10.2020 15:16
PKW;9;Richtung A nach B;46;01.10.2020 15:17
Leichtes Nutzfahrzeug;9;Richtung B nach A;40;01.10.2020 15:18
PKW;9;Richtung B nach A;37;01.10.2020 15:19
PKW;9;Richtung B nach A;52;01.10.2020 15:19
PKW;9;Richtung B nach A;36;01.10.2020 15:19
PKW;9;Richtung B nach A;41;01.10.2020 15:20
PKW;9;Richtung B nach A;42;01.10.2020 15:20
Leichtes Nutzfahrzeug;9;Richtung B nach A;36;01.10.2020 15:20
Leichtes Nutzfahrzeug;7;Richtung B nach A;35;01.10.2020 15:20
Zweirad;9;Richtung B nach A;24;01.10.2020 15:20
Zweirad;10;Richtung B nach A;29;01.10.2020 15:22
PKW;9;Richtung B nach A;37;01.10.2020 15:22
PKW;9;Richtung A nach B;38;01.10.2020 15:22
PKW;9;Richtung B nach A;34;01.10.2020 15:23
Zweirad;9;Richtung B nach A;36;01.10.2020 15:23
Leichtes Nutzfahrzeug;9;Richtung B nach A;38;01.10.2020 15:23
PKW;9;Richtung B nach A;38;01.10.2020 15:23
PKW;10;Richtung A nach B;47;01.10.2020 15:24
PKW;9;Richtung B nach A;41;01.10.2020 15:24
PKW;8;Richtung B nach A;45;01.10.2020 15:26
Zweirad;9;Richtung B nach A;30;01.10.2020 15:26
PKW;9;Richtung B nach A;40;01.10.2020 15:27
PKW;9;Richtung B nach A;44;01.10.2020 15:27
PKW;9;Richtung A nach B;40;01.10.2020 15:28
Zweirad;9;Richtung B nach A;36;01.10.2020 15:28
PKW;8;Richtung B nach A;46;01.10.2020 15:29
PKW;10;Richtung B nach A;45;01.10.2020 15:32
PKW;9;Richtung B nach A;42;01.10.2020 15:32
PKW;9;Richtung B nach A;43;01.10.2020 15:33
Leichtes Nutzfahrzeug;9;Richtung B nach A;34;01.10.2020 15:35
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;01.10.2020 15:35
PKW;9;Richtung A nach B;39;01.10.2020 15:36
Leichtes Nutzfahrzeug;9;Richtung B nach A;37;01.10.2020 15:38
Leichtes Nutzfahrzeug;9;Richtung B nach A;49;01.10.2020 15:40
PKW;9;Richtung B nach A;41;01.10.2020 15:42
PKW;9;Richtung B nach A;37;01.10.2020 15:42
PKW;8;Richtung B nach A;38;01.10.2020 15:42
PKW;9;Richtung B nach A;43;01.10.2020 15:43
PKW;9;Richtung B nach A;37;01.10.2020 15:43
PKW;10;Richtung B nach A;38;01.10.2020 15:44
PKW;9;Richtung A nach B;41;01.10.2020 15:44
Leichtes Nutzfahrzeug;8;Richtung B nach A;35;01.10.2020 15:45
Zweirad;9;Richtung B nach A;29;01.10.2020 15:46
PKW;10;Richtung A nach B;40;01.10.2020 15:47
PKW;9;Richtung B nach A;40;01.10.2020 15:47
PKW;10;Richtung B nach A;40;01.10.2020 15:49
PKW;10;Richtung B nach A;42;01.10.2020 15:49
PKW;9;Richtung B nach A;35;01.10.2020 15:49
PKW;9;Richtung B nach A;40;01.10.2020 15:50
PKW;9;Richtung B nach A;46;01.10.2020 15:51
Leichtes Nutzfahrzeug;9;Richtung B nach A;37;01.10.2020 15:52
PKW;9;Richtung B nach A;46;01.10.2020 15:52
PKW;10;Richtung B nach A;33;01.10.2020 15:53
PKW;4;Richtung A nach B;44;01.10.2020 15:53
Leichtes Nutzfahrzeug;4;Richtung A nach B;43;01.10.2020 15:53
PKW;10;Richtung A nach B;22;01.10.2020 15:53
Leichtes Nutzfahrzeug;10;Richtung B nach A;36;01.10.2020 15:54
PKW;9;Richtung B nach A;38;01.10.2020 15:56
Leichtes Nutzfahrzeug;8;Richtung B nach A;42;01.10.2020 15:57
PKW;10;Richtung A nach B;37;01.10.2020 15:58
LKW;8;Richtung B nach A;31;01.10.2020 15:58
Zweirad;8;Richtung B nach A;32;01.10.2020 15:58
PKW;8;Richtung B nach A;30;01.10.2020 16:00
Zweirad;9;Richtung B nach A;44;01.10.2020 16:00
LKW mit Anhänger;8;Richtung B nach A;35;01.10.2020 16:01
Leichtes Nutzfahrzeug;9;Richtung B nach A;32;01.10.2020 16:01
Leichtes Nutzfahrzeug;8;Richtung B nach A;34;01.10.2020 16:02
PKW;9;Richtung B nach A;38;01.10.2020 16:02
PKW;9;Richtung B nach A;37;01.10.2020 16:03
PKW;9;Richtung A nach B;36;01.10.2020 16:03
PKW;9;Richtung B nach A;41;01.10.2020 16:04
PKW;4;Richtung A nach B;45;01.10.2020 16:05
PKW;3;Richtung A nach B;45;01.10.2020 16:05
PKW;10;Richtung B nach A;43;01.10.2020 16:05
PKW;8;Richtung B nach A;43;01.10.2020 16:05
PKW;10;Richtung B nach A;40;01.10.2020 16:07
PKW;9;Richtung A nach B;45;01.10.2020 16:08
PKW;8;Richtung B nach A;45;01.10.2020 16:09
PKW;9;Richtung B nach A;39;01.10.2020 16:09
PKW;9;Richtung A nach B;41;01.10.2020 16:10
PKW;9;Richtung B nach A;40;01.10.2020 16:11
PKW;9;Richtung B nach A;37;01.10.2020 16:11
PKW;9;Richtung A nach B;45;01.10.2020 16:12
PKW;10;Richtung B nach A;38;01.10.2020 16:13
Zweirad;9;Richtung A nach B;32;01.10.2020 16:15
Leichtes Nutzfahrzeug;7;Richtung A nach B;40;01.10.2020 16:15
PKW;9;Richtung B nach A;43;01.10.2020 16:15
PKW;9;Richtung A nach B;29;01.10.2020 16:16
Zweirad;10;Richtung B nach A;26;01.10.2020 16:17
PKW;9;Richtung B nach A;37;01.10.2020 16:19
PKW;9;Richtung B nach A;38;01.10.2020 16:19
PKW;9;Richtung A nach B;43;01.10.2020 16:20
PKW;9;Richtung B nach A;40;01.10.2020 16:20
PKW;9;Richtung A nach B;40;01.10.2020 16:21
PKW;9;Richtung A nach B;33;01.10.2020 16:21
PKW;9;Richtung A nach B;41;01.10.2020 16:22
PKW;10;Richtung B nach A;44;01.10.2020 16:23
Leichtes Nutzfahrzeug;7;Richtung B nach A;41;01.10.2020 16:24
PKW;9;Richtung B nach A;38;01.10.2020 16:25
Leichtes Nutzfahrzeug;9;Richtung A nach B;30;01.10.2020 16:28
PKW;9;Richtung B nach A;40;01.10.2020 16:28
PKW;9;Richtung B nach A;48;01.10.2020 16:28
PKW;9;Richtung B nach A;43;01.10.2020 16:29
Zweirad;9;Richtung B nach A;30;01.10.2020 16:31
PKW;9;Richtung B nach A;38;01.10.2020 16:32
PKW;10;Richtung B nach A;38;01.10.2020 16:33
PKW;9;Richtung B nach A;38;01.10.2020 16:34
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;01.10.2020 16:34
PKW;9;Richtung A nach B;43;01.10.2020 16:35
PKW;9;Richtung B nach A;41;01.10.2020 16:35
PKW;9;Richtung B nach A;41;01.10.2020 16:36
Leichtes Nutzfahrzeug;8;Richtung A nach B;36;01.10.2020 16:37
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;01.10.2020 16:38
PKW;9;Richtung A nach B;38;01.10.2020 16:38
PKW;9;Richtung B nach A;45;01.10.2020 16:38
PKW;9;Richtung B nach A;37;01.10.2020 16:39
PKW;9;Richtung B nach A;36;01.10.2020 16:39
PKW;9;Richtung B nach A;41;01.10.2020 16:39
PKW;10;Richtung B nach A;43;01.10.2020 16:40
Zweirad;10;Richtung B nach A;29;01.10.2020 16:41
PKW;9;Richtung A nach B;32;01.10.2020 16:41
PKW;9;Richtung B nach A;41;01.10.2020 16:42
PKW;10;Richtung B nach A;40;01.10.2020 16:42
LKW;9;Richtung B nach A;39;01.10.2020 16:43
PKW;9;Richtung A nach B;40;01.10.2020 16:44
PKW;9;Richtung B nach A;40;01.10.2020 16:44
PKW;9;Richtung B nach A;36;01.10.2020 16:44
PKW;9;Richtung A nach B;45;01.10.2020 16:45
LKW mit Anhänger;9;Richtung A nach B;40;01.10.2020 16:47
PKW;8;Richtung A nach B;41;01.10.2020 16:47
PKW;9;Richtung A nach B;33;01.10.2020 16:48
PKW;9;Richtung A nach B;41;01.10.2020 16:49
PKW;8;Richtung B nach A;40;01.10.2020 16:50
PKW;9;Richtung B nach A;39;01.10.2020 16:51
PKW;10;Richtung B nach A;44;01.10.2020 16:52
PKW;10;Richtung B nach A;41;01.10.2020 16:52
